ID,price_doc
100300,inf
100301,inf
100302,inf
100303,inf
100304,inf
100305,inf
100306,inf
100307,inf
100308,inf
100309,inf
100310,inf
100311,inf
100312,inf
100313,inf
100314,inf
100315,inf
100316,inf
100317,inf
100318,inf
100319,inf
100320,inf
100321,inf
100322,inf
100323,inf
100324,inf
100325,inf
100326,inf
100327,inf
100328,inf
100329,inf
100330,inf
100331,inf
100332,inf
100333,inf
100334,inf
100335,inf
100336,inf
100337,inf
100338,inf
100339,inf
100340,inf
100341,inf
100342,inf
100343,inf
100344,inf
100345,inf
100346,inf
100347,inf
100348,inf
100349,inf
100350,inf
100351,inf
100352,inf
100353,inf
100354,inf
100355,inf
100356,inf
100357,inf
100358,inf
100359,inf
100360,inf
100361,inf
100362,inf
100363,inf
100364,inf
100365,inf
100366,inf
100367,inf
100368,inf
100369,inf
100370,inf
100371,inf
100372,inf
100373,inf
100374,inf
100375,inf
100376,inf
100377,inf
100378,inf
100379,inf
100380,inf
100381,inf
100382,inf
100383,inf
100384,inf
100385,inf
100386,inf
100387,inf
100388,inf
100389,inf
100390,inf
100391,inf
100392,inf
100393,inf
100394,inf
100395,inf
100396,inf
100397,inf
100398,inf
100399,inf
100400,inf
100401,inf
100402,inf
100403,inf
100404,inf
100405,inf
100406,inf
100407,inf
100408,inf
100409,inf
100410,inf
100411,inf
100412,inf
100413,inf
100414,inf
100415,inf
100416,inf
100417,inf
100418,inf
100419,inf
100420,inf
100421,inf
100422,inf
100423,inf
100424,inf
100425,inf
100426,inf
100427,inf
100428,inf
100429,inf
100430,inf
100431,inf
100432,inf
100433,inf
100434,inf
100435,inf
100436,inf
100437,inf
100438,inf
100439,inf
100440,inf
100441,inf
100442,inf
100443,inf
100444,inf
100445,inf
100446,inf
100447,inf
100448,inf
100449,inf
100450,inf
100451,inf
100452,inf
100453,inf
100454,inf
100455,inf
100456,inf
100457,inf
100458,inf
100459,inf
100460,inf
100461,inf
100462,inf
100463,inf
100464,inf
100465,inf
100466,inf
100467,inf
100468,inf
100469,inf
100470,inf
100471,inf
100472,inf
100473,inf
100474,inf
100475,inf
100476,inf
100477,inf
100478,inf
100479,inf
100480,inf
100481,inf
100482,inf
100483,inf
100484,inf
100485,inf
100486,inf
100487,inf
100488,inf
100489,inf
100490,inf
100491,inf
100492,inf
100493,inf
100494,inf
100495,inf
100496,inf
100497,inf
100498,inf
100499,inf
100500,inf
100501,inf
100502,inf
100503,inf
100504,inf
100505,inf
100506,inf
100507,inf
100508,inf
100509,inf
100510,inf
100511,inf
100512,inf
100513,inf
100514,inf
100515,inf
100516,inf
100517,inf
100518,inf
100519,inf
100520,inf
100521,inf
100522,inf
100523,inf
100524,inf
100525,inf
100526,inf
100527,inf
100528,inf
100529,inf
100530,inf
100531,inf
100532,inf
100533,inf
100534,inf
100535,inf
100536,inf
100537,inf
100538,inf
100539,inf
100540,inf
100541,inf
100542,inf
100543,inf
100544,inf
100545,inf
100546,inf
100547,inf
100548,inf
100549,inf
100550,inf
100551,inf
100552,inf
100553,inf
100554,inf
100555,inf
100556,inf
100557,inf
100558,inf
100559,inf
100560,inf
100561,inf
100562,inf
100563,inf
100564,inf
100565,inf
100566,inf
100567,inf
100568,inf
100569,inf
100570,inf
100571,inf
100572,inf
100573,inf
100574,inf
100575,inf
100576,inf
100577,inf
100578,inf
100579,inf
100580,inf
100581,inf
100582,inf
100583,inf
100584,inf
100585,inf
100586,inf
100587,inf
100588,inf
100589,inf
100590,inf
100591,inf
100592,inf
100593,inf
100594,inf
100595,inf
100596,inf
100597,inf
100598,inf
100599,inf
100600,inf
100601,inf
100602,inf
100603,inf
100604,inf
100605,inf
100606,inf
100607,inf
100608,inf
100609,inf
100610,inf
100611,inf
100612,inf
100613,inf
100614,inf
100615,inf
100616,inf
100617,inf
100618,inf
100619,inf
100620,inf
100621,inf
100622,inf
100623,inf
100624,inf
100625,inf
100626,inf
100627,inf
100628,inf
100629,inf
100630,inf
100631,inf
100632,inf
100633,inf
100634,inf
100635,inf
100636,inf
100637,inf
100638,inf
100639,inf
100640,inf
100641,inf
100642,inf
100643,inf
100644,inf
100645,inf
100646,inf
100647,inf
100648,inf
100649,inf
100650,inf
100651,inf
100652,inf
100653,inf
100654,inf
100655,inf
100656,inf
100657,inf
100658,inf
100659,inf
100660,inf
100661,inf
100662,inf
100663,inf
100664,inf
100665,inf
100666,inf
100667,inf
100668,inf
100669,inf
100670,inf
100671,inf
100672,inf
100673,inf
100674,inf
100675,inf
100676,inf
100677,inf
100678,inf
100679,inf
100680,inf
100681,inf
100682,inf
100683,inf
100684,inf
100685,inf
100686,inf
100687,inf
100688,inf
100689,inf
100690,inf
100691,inf
100692,inf
100693,inf
100694,inf
100695,inf
100696,inf
100697,inf
100698,inf
100699,inf
100700,inf
100701,inf
100702,inf
100703,inf
100704,inf
100705,inf
100706,inf
100707,inf
100708,inf
100709,inf
100710,inf
100711,inf
100712,inf
100713,inf
100714,inf
100715,inf
100716,inf
100717,inf
100718,inf
100719,inf
100720,inf
100721,inf
100722,inf
100723,inf
100724,inf
100725,inf
100726,inf
100727,inf
100728,inf
100729,inf
100730,inf
100731,inf
100732,inf
100733,inf
100734,inf
100735,inf
100736,inf
100737,inf
100738,inf
100739,inf
100740,inf
100741,inf
100742,inf
100743,inf
100744,inf
100745,inf
100746,inf
100747,inf
100748,inf
100749,inf
100750,inf
100751,inf
100752,inf
100753,inf
100754,inf
100755,inf
100756,inf
100757,inf
100758,inf
100759,inf
100760,inf
100761,inf
100762,inf
100763,inf
100764,inf
100765,inf
100766,inf
100767,inf
100768,inf
100769,inf
100770,inf
100771,inf
100772,inf
100773,inf
100774,inf
100775,inf
100776,inf
100777,inf
100778,inf
100779,inf
100780,inf
100781,inf
100782,inf
100783,inf
100784,inf
100785,inf
100786,inf
100787,inf
100788,inf
100789,inf
100790,inf
100791,inf
100792,inf
100793,inf
100794,inf
100795,inf
100796,inf
100797,inf
100798,inf
100799,inf
100800,inf
100801,inf
100802,inf
100803,inf
100804,inf
100805,inf
100806,inf
100807,inf
100808,inf
100809,inf
100810,inf
100811,inf
100812,inf
100813,inf
100814,inf
100815,inf
100816,inf
100817,inf
100818,inf
100819,inf
100820,inf
100821,inf
100822,inf
100823,inf
100824,inf
100825,inf
100826,inf
100827,inf
100828,inf
100829,inf
100830,inf
100831,inf
100832,inf
100833,inf
100834,inf
100835,inf
100836,inf
100837,inf
100838,inf
100839,inf
100840,inf
100841,inf
100842,inf
100843,inf
100844,inf
100845,inf
100846,inf
100847,inf
100848,inf
100849,inf
100850,inf
100851,inf
100852,inf
100853,inf
100854,inf
100855,inf
100856,inf
100857,inf
100858,inf
100859,inf
100860,inf
100861,inf
100862,inf
100863,inf
100864,inf
100865,inf
100866,inf
100867,inf
100868,inf
100869,inf
100870,inf
100871,inf
100872,inf
100873,inf
100874,inf
100875,inf
100876,inf
100877,inf
100878,inf
100879,inf
100880,inf
100881,inf
100882,inf
100883,inf
100884,inf
100885,inf
100886,inf
100887,inf
100888,inf
100889,inf
100890,inf
100891,inf
100892,inf
100893,inf
100894,inf
100895,inf
100896,inf
100897,inf
100898,inf
100899,inf
100900,inf
100901,inf
100902,inf
100903,inf
100904,inf
100905,inf
100906,inf
100907,inf
100908,inf
100909,inf
100910,inf
100911,inf
100912,inf
100913,inf
100914,inf
100915,inf
100916,inf
100917,inf
100918,inf
100919,inf
100920,inf
100921,inf
100922,inf
100923,inf
100924,inf
100925,inf
100926,inf
100927,inf
100928,inf
100929,inf
100930,inf
100931,inf
100932,inf
100933,inf
100934,inf
100935,inf
100936,inf
100937,inf
100938,inf
100939,inf
100940,inf
100941,inf
100942,inf
100943,inf
100944,inf
100945,inf
100946,inf
100947,inf
100948,inf
100949,inf
100950,inf
100951,inf
100952,inf
100953,inf
100954,inf
100955,inf
100956,inf
100957,inf
100958,inf
100959,inf
100960,inf
100961,inf
100962,inf
100963,inf
100964,inf
100965,inf
100966,inf
100967,inf
100968,inf
100969,inf
100970,inf
100971,inf
100972,inf
100973,inf
100974,inf
100975,inf
100976,inf
100977,inf
100978,inf
100979,inf
100980,inf
100981,inf
100982,inf
100983,inf
100984,inf
100985,inf
100986,inf
100987,inf
100988,inf
100989,inf
100990,inf
100991,inf
100992,inf
100993,inf
100994,inf
100995,inf
100996,inf
100997,inf
100998,inf
100999,inf
101000,inf
101001,inf
101002,inf
101003,inf
101004,inf
101005,inf
101006,inf
101007,inf
101008,inf
101009,inf
101010,inf
101011,inf
101012,inf
101013,inf
101014,inf
101015,inf
101016,inf
101017,inf
101018,inf
101019,inf
101020,inf
101021,inf
101022,inf
101023,inf
101024,inf
101025,inf
101026,inf
101027,inf
101028,inf
101029,inf
101030,inf
101031,inf
101032,inf
101033,inf
101034,inf
101035,inf
101036,inf
101037,inf
101038,inf
101039,inf
101040,inf
101041,inf
101042,inf
101043,inf
101044,inf
101045,inf
101046,inf
101047,inf
101048,inf
101049,inf
101050,inf
101051,inf
101052,inf
101053,inf
101054,inf
101055,inf
101056,inf
101057,inf
101058,inf
101059,inf
101060,inf
101061,inf
101062,inf
101063,inf
101064,inf
101065,inf
101066,inf
101067,inf
101068,inf
101069,inf
101070,inf
101071,inf
101072,inf
101073,inf
101074,inf
101075,inf
101076,inf
101077,inf
101078,inf
101079,inf
101080,inf
101081,inf
101082,inf
101083,inf
101084,inf
101085,inf
101086,inf
101087,inf
101088,inf
101089,inf
101090,inf
101091,inf
101092,inf
101093,inf
101094,inf
101095,inf
101096,inf
101097,inf
101098,inf
101099,inf
101100,inf
101101,inf
101102,inf
101103,inf
101104,inf
101105,inf
101106,inf
101107,inf
101108,inf
101109,inf
101110,inf
101111,inf
101112,inf
101113,inf
101114,inf
101115,inf
101116,inf
101117,inf
101118,inf
101119,inf
101120,inf
101121,inf
101122,inf
101123,inf
101124,inf
101125,inf
101126,inf
101127,inf
101128,inf
101129,inf
101130,inf
101131,inf
101132,inf
101133,inf
101134,inf
101135,inf
101136,inf
101137,inf
101138,inf
101139,inf
101140,inf
101141,inf
101142,inf
101143,inf
101144,inf
101145,inf
101146,inf
101147,inf
101148,inf
101149,inf
101150,inf
101151,inf
101152,inf
101153,inf
101154,inf
101155,inf
101156,inf
101157,inf
101158,inf
101159,inf
101160,inf
101161,inf
101162,inf
101163,inf
101164,inf
101165,inf
101166,inf
101167,inf
101168,inf
101169,inf
101170,inf
101171,inf
101172,inf
101173,inf
101174,inf
101175,inf
101176,inf
101177,inf
101178,inf
101179,inf
101180,inf
101181,inf
101182,inf
101183,inf
101184,inf
101185,inf
101186,inf
101187,inf
101188,inf
101189,inf
101190,inf
101191,inf
101192,inf
101193,inf
101194,inf
101195,inf
101196,inf
101197,inf
101198,inf
101199,inf
101200,inf
101201,inf
101202,inf
101203,inf
101204,inf
101205,inf
101206,inf
101207,inf
101208,inf
101209,inf
101210,inf
101211,inf
101212,inf
101213,inf
101214,inf
101215,inf
101216,inf
101217,inf
101218,inf
101219,inf
101220,inf
101221,inf
101222,inf
101223,inf
101224,inf
101225,inf
101226,inf
101227,inf
101228,inf
101229,inf
101230,inf
101231,inf
101232,inf
101233,inf
101234,inf
101235,inf
101236,inf
101237,inf
101238,inf
101239,inf
101240,inf
101241,inf
101242,inf
101243,inf
101244,inf
101245,inf
101246,inf
101247,inf
101248,inf
101249,inf
101250,inf
101251,inf
101252,inf
101253,inf
101254,inf
101255,inf
101256,inf
101257,inf
101258,inf
101259,inf
101260,inf
101261,inf
101262,inf
101263,inf
101264,inf
101265,inf
101266,inf
101267,inf
101268,inf
101269,inf
101270,inf
101271,inf
101272,inf
101273,inf
101274,inf
101275,inf
101276,inf
101277,inf
101278,inf
101279,inf
101280,inf
101281,inf
101282,inf
101283,inf
101284,inf
101285,inf
101286,inf
101287,inf
101288,inf
101289,inf
101290,inf
101291,inf
101292,inf
101293,inf
101294,inf
101295,inf
101296,inf
101297,inf
101298,inf
101299,inf
101300,inf
101301,inf
101302,inf
101303,inf
101304,inf
101305,inf
101306,inf
101307,inf
101308,inf
101309,inf
101310,inf
101311,inf
101312,inf
101313,inf
101314,inf
101315,inf
101316,inf
101317,inf
101318,inf
101319,inf
101320,inf
101321,inf
101322,inf
101323,inf
101324,inf
101325,inf
101326,inf
101327,inf
101328,inf
101329,inf
101330,inf
101331,inf
101332,inf
101333,inf
101334,inf
101335,inf
101336,inf
101337,inf
101338,inf
101339,inf
101340,inf
101341,inf
101342,inf
101343,inf
101344,inf
101345,inf
101346,inf
101347,inf
101348,inf
101349,inf
101350,inf
101351,inf
101352,inf
101353,inf
101354,inf
101355,inf
101356,inf
101357,inf
101358,inf
101359,inf
101360,inf
101361,inf
101362,inf
101363,inf
101364,inf
101365,inf
101366,inf
101367,inf
101368,inf
101369,inf
101370,inf
101371,inf
101372,inf
101373,inf
101374,inf
101375,inf
101376,inf
101377,inf
101378,inf
101379,inf
101380,inf
101381,inf
101382,inf
101383,inf
101384,inf
101385,inf
101386,inf
101387,inf
101388,inf
101389,inf
101390,inf
101391,inf
101392,inf
101393,inf
101394,inf
101395,inf
101396,inf
101397,inf
101398,inf
101399,inf
101400,inf
101401,inf
101402,inf
101403,inf
101404,inf
101405,inf
101406,inf
101407,inf
101408,inf
101409,inf
101410,inf
101411,inf
101412,inf
101413,inf
101414,inf
101415,inf
101416,inf
101417,inf
101418,inf
101419,inf
101420,inf
101421,inf
101422,inf
101423,inf
101424,inf
101425,inf
101426,inf
101427,inf
101428,inf
101429,inf
101430,inf
101431,inf
101432,inf
101433,inf
101434,inf
101435,inf
101436,inf
101437,inf
101438,inf
101439,inf
101440,inf
101441,inf
101442,inf
101443,inf
101444,inf
101445,inf
101446,inf
101447,inf
101448,inf
101449,inf
101450,inf
101451,inf
101452,inf
101453,inf
101454,inf
101455,inf
101456,inf
101457,inf
101458,inf
101459,inf
101460,inf
101461,inf
101462,inf
101463,inf
101464,inf
101465,inf
101466,inf
101467,inf
101468,inf
101469,inf
101470,inf
101471,inf
101472,inf
101473,inf
101474,inf
101475,inf
101476,inf
101477,inf
101478,inf
101479,inf
101480,inf
101481,inf
101482,inf
101483,inf
101484,inf
101485,inf
101486,inf
101487,inf
101488,inf
101489,inf
101490,inf
101491,inf
101492,inf
101493,inf
101494,inf
101495,inf
101496,inf
101497,inf
101498,inf
101499,inf
101500,inf
101501,inf
101502,inf
101503,inf
101504,inf
101505,inf
101506,inf
101507,inf
101508,inf
101509,inf
101510,inf
101511,inf
101512,inf
101513,inf
101514,inf
101515,inf
101516,inf
101517,inf
101518,inf
101519,inf
101520,inf
101521,inf
101522,inf
101523,inf
101524,inf
101525,inf
101526,inf
101527,inf
101528,inf
101529,inf
101530,inf
101531,inf
101532,inf
101533,inf
101534,inf
101535,inf
101536,inf
101537,inf
101538,inf
101539,inf
101540,inf
101541,inf
101542,inf
101543,inf
101544,inf
101545,inf
101546,inf
101547,inf
101548,inf
101549,inf
101550,inf
101551,inf
101552,inf
101553,inf
101554,inf
101555,inf
101556,inf
101557,inf
101558,inf
101559,inf
101560,inf
101561,inf
101562,inf
101563,inf
101564,inf
101565,inf
101566,inf
101567,inf
101568,inf
101569,inf
101570,inf
101571,inf
101572,inf
101573,inf
101574,inf
101575,inf
101576,inf
101577,inf
101578,inf
101579,inf
101580,inf
101581,inf
101582,inf
101583,inf
101584,inf
101585,inf
101586,inf
101587,inf
101588,inf
101589,inf
101590,inf
101591,inf
101592,inf
101593,inf
101594,inf
101595,inf
101596,inf
101597,inf
101598,inf
101599,inf
101600,inf
101601,inf
101602,inf
101603,inf
101604,inf
101605,inf
101606,inf
101607,inf
101608,inf
101609,inf
101610,inf
101611,inf
101612,inf
101613,inf
101614,inf
101615,inf
101616,inf
101617,inf
101618,inf
101619,inf
101620,inf
101621,inf
101622,inf
101623,inf
101624,inf
101625,inf
101626,inf
101627,inf
101628,inf
101629,inf
101630,inf
101631,inf
101632,inf
101633,inf
101634,inf
101635,inf
101636,inf
101637,inf
101638,inf
101639,inf
101640,inf
101641,inf
101642,inf
101643,inf
101644,inf
101645,inf
101646,inf
101647,inf
101648,inf
101649,inf
101650,inf
101651,inf
101652,inf
101653,inf
101654,inf
101655,inf
101656,inf
101657,inf
101658,inf
101659,inf
101660,inf
101661,inf
101662,inf
101663,inf
101664,inf
101665,inf
101666,inf
101667,inf
101668,inf
101669,inf
101670,inf
101671,inf
101672,inf
101673,inf
101674,inf
101675,inf
101676,inf
101677,inf
101678,inf
101679,inf
101680,inf
101681,inf
101682,inf
101683,inf
101684,inf
101685,inf
101686,inf
101687,inf
101688,inf
101689,inf
101690,inf
101691,inf
101692,inf
101693,inf
101694,inf
101695,inf
101696,inf
101697,inf
101698,inf
101699,inf
101700,inf
101701,inf
101702,inf
101703,inf
101704,inf
101705,inf
101706,inf
101707,inf
101708,inf
101709,inf
101710,inf
101711,inf
101712,inf
101713,inf
101714,inf
101715,inf
101716,inf
101717,inf
101718,inf
101719,inf
101720,inf
101721,inf
101722,inf
101723,inf
101724,inf
101725,inf
101726,inf
101727,inf
101728,inf
101729,inf
101730,inf
101731,inf
101732,inf
101733,inf
101734,inf
101735,inf
101736,inf
101737,inf
101738,inf
101739,inf
101740,inf
101741,inf
101742,inf
101743,inf
101744,inf
101745,inf
101746,inf
101747,inf
101748,inf
101749,inf
101750,inf
101751,inf
101752,inf
101753,inf
101754,inf
101755,inf
101756,inf
101757,inf
101758,inf
101759,inf
101760,inf
101761,inf
101762,inf
101763,inf
101764,inf
101765,inf
101766,inf
101767,inf
101768,inf
101769,inf
101770,inf
101771,inf
101772,inf
101773,inf
101774,inf
101775,inf
101776,inf
101777,inf
101778,inf
101779,inf
101780,inf
101781,inf
101782,inf
101783,inf
101784,inf
101785,inf
101786,inf
101787,inf
101788,inf
101789,inf
101790,inf
101791,inf
101792,inf
101793,inf
101794,inf
101795,inf
101796,inf
101797,inf
101798,inf
101799,inf
101800,inf
101801,inf
101802,inf
101803,inf
101804,inf
101805,inf
101806,inf
101807,inf
101808,inf
101809,inf
101810,inf
101811,inf
101812,inf
101813,inf
101814,inf
101815,inf
101816,inf
101817,inf
101818,inf
101819,inf
101820,inf
101821,inf
101822,inf
101823,inf
101824,inf
101825,inf
101826,inf
101827,inf
101828,inf
101829,inf
101830,inf
101831,inf
101832,inf
101833,inf
101834,inf
101835,inf
101836,inf
101837,inf
101838,inf
101839,inf
101840,inf
101841,inf
101842,inf
101843,inf
101844,inf
101845,inf
101846,inf
101847,inf
101848,inf
101849,inf
101850,inf
101851,inf
101852,inf
101853,inf
101854,inf
101855,inf
101856,inf
101857,inf
101858,inf
101859,inf
101860,inf
101861,inf
101862,inf
101863,inf
101864,inf
101865,inf
101866,inf
101867,inf
101868,inf
101869,inf
101870,inf
101871,inf
101872,inf
101873,inf
101874,inf
101875,inf
101876,inf
101877,inf
101878,inf
101879,inf
101880,inf
101881,inf
101882,inf
101883,inf
101884,inf
101885,inf
101886,inf
101887,inf
101888,inf
101889,inf
101890,inf
101891,inf
101892,inf
101893,inf
101894,inf
101895,inf
101896,inf
101897,inf
101898,inf
101899,inf
101900,inf
101901,inf
101902,inf
101903,inf
101904,inf
101905,inf
101906,inf
101907,inf
101908,inf
101909,inf
101910,inf
101911,inf
101912,inf
101913,inf
101914,inf
101915,inf
101916,inf
101917,inf
101918,inf
101919,inf
101920,inf
101921,inf
101922,inf
101923,inf
101924,inf
101925,inf
101926,inf
101927,inf
101928,inf
101929,inf
101930,inf
101931,inf
101932,inf
101933,inf
101934,inf
101935,inf
101936,inf
101937,inf
101938,inf
101939,inf
101940,inf
101941,inf
101942,inf
101943,inf
101944,inf
101945,inf
101946,inf
101947,inf
101948,inf
101949,inf
101950,inf
101951,inf
101952,inf
101953,inf
101954,inf
101955,inf
101956,inf
101957,inf
101958,inf
101959,inf
101960,inf
101961,inf
101962,inf
101963,inf
101964,inf
101965,inf
101966,inf
101967,inf
101968,inf
101969,inf
101970,inf
101971,inf
101972,inf
101973,inf
101974,inf
101975,inf
101976,inf
101977,inf
101978,inf
101979,inf
101980,inf
101981,inf
101982,inf
101983,inf
101984,inf
101985,inf
101986,inf
101987,inf
101988,inf
101989,inf
101990,inf
101991,inf
101992,inf
101993,inf
101994,inf
101995,inf
101996,inf
101997,inf
101998,inf
101999,inf
102000,inf
102001,inf
102002,inf
102003,inf
102004,inf
102005,inf
102006,inf
102007,inf
102008,inf
102009,inf
102010,inf
102011,inf
102012,inf
102013,inf
102014,inf
102015,inf
102016,inf
102017,inf
102018,inf
102019,inf
102020,inf
102021,inf
102022,inf
102023,inf
102024,inf
102025,inf
102026,inf
102027,inf
102028,inf
102029,inf
102030,inf
102031,inf
102032,inf
102033,inf
102034,inf
102035,inf
102036,inf
102037,inf
102038,inf
102039,inf
102040,inf
102041,inf
102042,inf
102043,inf
102044,inf
102045,inf
102046,inf
102047,inf
102048,inf
102049,inf
102050,inf
102051,inf
102052,inf
102053,inf
102054,inf
102055,inf
102056,inf
102057,inf
102058,inf
102059,inf
102060,inf
102061,inf
102062,inf
102063,inf
102064,inf
102065,inf
102066,inf
102067,inf
102068,inf
102069,inf
102070,inf
102071,inf
102072,inf
102073,inf
102074,inf
102075,inf
102076,inf
102077,inf
102078,inf
102079,inf
102080,inf
102081,inf
102082,inf
102083,inf
102084,inf
102085,inf
102086,inf
102087,inf
102088,inf
102089,inf
102090,inf
102091,inf
102092,inf
102093,inf
102094,inf
102095,inf
102096,inf
102097,inf
102098,inf
102099,inf
102100,inf
102101,inf
102102,inf
102103,inf
102104,inf
102105,inf
102106,inf
102107,inf
102108,inf
102109,inf
102110,inf
102111,inf
102112,inf
102113,inf
102114,inf
102115,inf
102116,inf
102117,inf
102118,inf
102119,inf
102120,inf
102121,inf
102122,inf
102123,inf
102124,inf
102125,inf
102126,inf
102127,inf
102128,inf
102129,inf
102130,inf
102131,inf
102132,inf
102133,inf
102134,inf
102135,inf
102136,inf
102137,inf
102138,inf
102139,inf
102140,inf
102141,inf
102142,inf
102143,inf
102144,inf
102145,inf
102146,inf
102147,inf
102148,inf
102149,inf
102150,inf
102151,inf
102152,inf
102153,inf
102154,inf
102155,inf
102156,inf
102157,inf
102158,inf
102159,inf
102160,inf
102161,inf
102162,inf
102163,inf
102164,inf
102165,inf
102166,inf
102167,inf
102168,inf
102169,inf
102170,inf
102171,inf
102172,inf
102173,inf
102174,inf
102175,inf
102176,inf
102177,inf
102178,inf
102179,inf
102180,inf
102181,inf
102182,inf
102183,inf
102184,inf
102185,inf
102186,inf
102187,inf
102188,inf
102189,inf
102190,inf
102191,inf
102192,inf
102193,inf
102194,inf
102195,inf
102196,inf
102197,inf
102198,inf
102199,inf
102200,inf
102201,inf
102202,inf
102203,inf
102204,inf
102205,inf
102206,inf
102207,inf
102208,inf
102209,inf
102210,inf
102211,inf
102212,inf
102213,inf
102214,inf
102215,inf
102216,inf
102217,inf
102218,inf
102219,inf
102220,inf
102221,inf
102222,inf
102223,inf
102224,inf
102225,inf
102226,inf
102227,inf
102228,inf
102229,inf
102230,inf
102231,inf
102232,inf
102233,inf
102234,inf
102235,inf
102236,inf
102237,inf
102238,inf
102239,inf
102240,inf
102241,inf
102242,inf
102243,inf
102244,inf
102245,inf
102246,inf
102247,inf
102248,inf
102249,inf
102250,inf
102251,inf
102252,inf
102253,inf
102254,inf
102255,inf
102256,inf
102257,inf
102258,inf
102259,inf
102260,inf
102261,inf
102262,inf
102263,inf
102264,inf
102265,inf
102266,inf
102267,inf
102268,inf
102269,inf
102270,inf
102271,inf
102272,inf
102273,inf
102274,inf
102275,inf
102276,inf
102277,inf
102278,inf
102279,inf
102280,inf
102281,inf
102282,inf
102283,inf
102284,inf
102285,inf
102286,inf
102287,inf
102288,inf
102289,inf
102290,inf
102291,inf
102292,inf
102293,inf
102294,inf
102295,inf
102296,inf
102297,inf
102298,inf
102299,inf
102300,inf
102301,inf
102302,inf
102303,inf
102304,inf
102305,inf
102306,inf
102307,inf
102308,inf
102309,inf
102310,inf
102311,inf
102312,inf
102313,inf
102314,inf
102315,inf
102316,inf
102317,inf
102318,inf
102319,inf
102320,inf
102321,inf
102322,inf
102323,inf
102324,inf
102325,inf
102326,inf
102327,inf
102328,inf
102329,inf
102330,inf
